SALES_TRN_REF,SALES_TRN_PRD_CODE,SALES_TRN_AMT,SALES_TRN_DATE,EMP_ID,SALES_POINT
TRN_1000402,PRD_05,132000,1/6/2022,EMP_22,STORE
TRN_1000403,PRD_06,12600,1/6/2022,EMP_22,CABIN
TRN_1000404,PRD_07,18900,1/6/2022,EMP_22,STORE
TRN_1000405,PRD_08,26400,1/6/2022,EMP_22,CABIN
TRN_1000406,PRD_10,6600,1/6/2022,EMP_33,CABIN
TRN_1000407,PRD_01,132000,1/6/2022,EMP_11,CABIN
TRN_1000408,PRD_13,6600,1/6/2022,EMP_11,CABIN
TRN_1000409,PRD_14,2520,1/6/2022,EMP_11,STORE
TRN_1000410,PRD_15,19800,1/6/2022,EMP_11,CABIN
TRN_1000411,PRD_01,132000,1/6/2022,EMP_12,STORE
TRN_1000412,PRD_02,198000,1/6/2022,EMP_12,CABIN
TRN_1000413,PRD_04,66000,1/6/2022,EMP_23,CABIN
TRN_1000414,PRD_10,6600,1/6/2022,EMP_33,STORE
TRN_1000415,PRD_11,3780,1/6/2022,EMP_33,CABIN
TRN_1000416,PRD_09,33000,1/6/2022,EMP_32,STORE
TRN_1000417,PRD_14,2520,1/6/2022,EMP_12,CABIN
TRN_1000418,PRD_01,132000,1/6/2022,EMP_31,CABIN
TRN_1000419,PRD_07,18900,1/6/2022,EMP_01,CABIN
TRN_1000420,PRD_09,33000,1/6/2022,EMP_12,CABIN
TRN_1000421,PRD_06,12600,1/6/2022,EMP_33,STORE
TRN_1000422,PRD_07,18900,1/6/2022,EMP_33,CABIN
TRN_1000423,PRD_08,26400,1/6/2022,EMP_33,STORE
TRN_1000424,PRD_09,33000,1/6/2022,EMP_33,CABIN
TRN_1000425,PRD_10,6600,1/6/2022,EMP_33,STORE
TRN_1000426,PRD_11,3780,1/6/2022,EMP_33,CABIN
TRN_1000427,PRD_03,264000,1/6/2022,EMP_22,STORE
TRN_1000428,PRD_04,66000,1/6/2022,EMP_22,CABIN
TRN_1000429,PRD_01,132000,1/6/2022,EMP_23,CABIN
TRN_1000430,PRD_08,26400,1/6/2022,EMP_23,STORE
TRN_1000431,PRD_09,33000,1/6/2022,EMP_23,CABIN
TRN_1000432,PRD_10,6600,1/6/2022,EMP_23,STORE
TRN_1000433,PRD_11,3780,1/6/2022,EMP_23,CABIN
TRN_1000434,PRD_12,3780,1/6/2022,EMP_23,STORE
TRN_1000435,PRD_13,6600,1/6/2022,EMP_23,CABIN
TRN_1000436,PRD_15,19800,1/6/2022,EMP_01,STORE
TRN_1000437,PRD_06,12600,1/6/2022,EMP_12,CABIN
TRN_1000438,PRD_04,66000,1/6/2022,EMP_11,STORE
TRN_1000439,PRD_05,132000,1/6/2022,EMP_11,CABIN
TRN_1000440,PRD_13,6600,1/6/2022,EMP_33,CABIN
TRN_1000441,PRD_14,2520,1/6/2022,EMP_33,STORE
TRN_1000442,PRD_15,19800,1/6/2022,EMP_33,CABIN
TRN_1000443,PRD_01,132000,1/6/2022,EMP_01,CABIN
TRN_1000444,PRD_03,264000,1/6/2022,EMP_12,CABIN
TRN_1000445,PRD_09,33000,1/6/2022,EMP_22,STORE
TRN_1000446,PRD_10,6600,1/6/2022,EMP_22,CABIN
TRN_1000447,PRD_07,18900,1/6/2022,EMP_23,CABIN
TRN_1000448,PRD_08,26400,1/6/2022,EMP_23,STORE
TRN_1000449,PRD_09,33000,1/6/2022,EMP_23,CABIN
TRN_1000450,PRD_10,6600,1/6/2022,EMP_23,STORE
TRN_1000451,PRD_11,3780,1/6/2022,EMP_23,CABIN
TRN_1000452,PRD_13,6600,1/6/2022,EMP_01,STORE
TRN_1000453,PRD_04,66000,1/6/2022,EMP_12,CABIN
TRN_1000454,PRD_02,198000,1/6/2022,EMP_11,STORE
TRN_1000455,PRD_07,18900,1/6/2022,EMP_31,STORE
TRN_1000456,PRD_08,26400,1/6/2022,EMP_31,CABIN
TRN_1000457,PRD_10,6600,1/6/2022,EMP_02,STORE
TRN_1000458,PRD_01,132000,1/6/2022,EMP_13,CABIN
TRN_1000459,PRD_14,2520,1/6/2022,EMP_11,STORE
TRN_1000460,PRD_15,19800,1/6/2022,EMP_11,CABIN
TRN_1000461,PRD_01,132000,1/6/2022,EMP_12,STORE
TRN_1000462,PRD_02,198000,1/6/2022,EMP_12,CABIN
TRN_1000463,PRD_03,264000,1/6/2022,EMP_12,STORE
TRN_1000464,PRD_04,66000,1/6/2022,EMP_12,CABIN
TRN_1000465,PRD_06,12600,1/6/2022,EMP_23,CABIN
TRN_1000466,PRD_12,3780,1/6/2022,EMP_33,STORE
TRN_1000467,PRD_13,6600,1/6/2022,EMP_33,CABIN
TRN_1000468,PRD_13,6600,1/6/2022,EMP_23,CABIN
TRN_1000469,PRD_07,18900,1/7/2022,EMP_01,STORE
TRN_1000470,PRD_08,26400,1/7/2022,EMP_01,CABIN
TRN_1000471,PRD_09,33000,1/7/2022,EMP_01,STORE
TRN_1000472,PRD_10,6600,1/7/2022,EMP_01,CABIN
TRN_1000473,PRD_11,3780,1/7/2022,EMP_01,STORE
TRN_1000474,PRD_12,3780,1/7/2022,EMP_01,CABIN
TRN_1000475,PRD_14,2520,1/7/2022,EMP_12,CABIN
TRN_1000476,PRD_05,132000,1/7/2022,EMP_23,STORE
TRN_1000477,PRD_06,12600,1/7/2022,EMP_23,CABIN
TRN_1000478,PRD_04,66000,1/7/2022,EMP_22,STORE
TRN_1000479,PRD_05,132000,1/7/2022,EMP_22,CABIN
TRN_1000480,PRD_06,12600,1/7/2022,EMP_22,STORE
TRN_1000481,PRD_07,18900,1/7/2022,EMP_22,CABIN
TRN_1000482,PRD_08,26400,1/7/2022,EMP_22,STORE
TRN_1000483,PRD_09,33000,1/7/2022,EMP_22,CABIN
TRN_1000484,PRD_11,3780,1/7/2022,EMP_33,CABIN
TRN_1000485,PRD_02,198000,1/7/2022,EMP_11,CABIN
TRN_1000486,PRD_14,2520,1/7/2022,EMP_11,CABIN
TRN_1000487,PRD_15,19800,1/7/2022,EMP_11,STORE
TRN_1000488,PRD_01,132000,1/7/2022,EMP_12,CABIN
TRN_1000489,PRD_02,198000,1/7/2022,EMP_12,STORE
TRN_1000490,PRD_03,264000,1/7/2022,EMP_12,CABIN
TRN_1000491,PRD_05,132000,1/7/2022,EMP_23,CABIN
TRN_1000492,PRD_11,3780,1/7/2022,EMP_33,STORE
TRN_1000493,PRD_12,3780,1/7/2022,EMP_33,CABIN
TRN_1000494,PRD_10,6600,1/7/2022,EMP_32,STORE
TRN_1000495,PRD_15,19800,1/7/2022,EMP_12,CABIN
TRN_1000496,PRD_02,198000,1/7/2022,EMP_31,CABIN
TRN_1000497,PRD_08,26400,1/7/2022,EMP_01,CABIN
TRN_1000498,PRD_10,6600,1/7/2022,EMP_12,CABIN
TRN_1000499,PRD_07,18900,1/7/2022,EMP_33,STORE
TRN_1000500,PRD_08,26400,1/7/2022,EMP_33,CABIN
TRN_1000501,PRD_09,33000,1/7/2022,EMP_33,STORE
TRN_1000502,PRD_10,6600,1/7/2022,EMP_33,CABIN
TRN_1000503,PRD_11,3780,1/7/2022,EMP_33,STORE
TRN_1000504,PRD_12,3780,1/7/2022,EMP_33,CABIN
TRN_1000505,PRD_04,66000,1/7/2022,EMP_22,STORE
TRN_1000506,PRD_05,132000,1/7/2022,EMP_22,CABIN
TRN_1000507,PRD_02,198000,1/7/2022,EMP_23,CABIN
TRN_1000508,PRD_09,33000,1/7/2022,EMP_23,STORE
TRN_1000509,PRD_10,6600,1/7/2022,EMP_23,CABIN
TRN_1000510,PRD_11,3780,1/7/2022,EMP_23,STORE
TRN_1000511,PRD_12,3780,1/7/2022,EMP_23,CABIN
TRN_1000512,PRD_13,6600,1/7/2022,EMP_23,STORE
TRN_1000513,PRD_14,2520,1/7/2022,EMP_23,CABIN
TRN_1000514,PRD_01,132000,1/7/2022,EMP_02,STORE
TRN_1000515,PRD_07,18900,1/7/2022,EMP_12,CABIN
TRN_1000516,PRD_05,132000,1/7/2022,EMP_11,STORE
TRN_1000517,PRD_06,12600,1/7/2022,EMP_11,CABIN
TRN_1000518,PRD_14,2520,1/7/2022,EMP_33,CABIN
TRN_1000519,PRD_15,19800,1/7/2022,EMP_33,STORE
TRN_1000520,PRD_01,132000,1/7/2022,EMP_01,STORE
TRN_1000521,PRD_02,198000,1/7/2022,EMP_01,CABIN
TRN_1000522,PRD_04,66000,1/7/2022,EMP_12,CABIN
TRN_1000523,PRD_10,6600,1/7/2022,EMP_22,STORE
TRN_1000524,PRD_11,3780,1/7/2022,EMP_22,CABIN
TRN_1000525,PRD_08,26400,1/7/2022,EMP_23,CABIN
TRN_1000526,PRD_09,33000,1/7/2022,EMP_23,STORE
TRN_1000527,PRD_10,6600,1/7/2022,EMP_23,CABIN
TRN_1000528,PRD_11,3780,1/7/2022,EMP_23,STORE
TRN_1000529,PRD_12,3780,1/7/2022,EMP_23,CABIN
TRN_1000530,PRD_14,2520,1/7/2022,EMP_01,STORE
TRN_1000531,PRD_05,132000,1/7/2022,EMP_12,CABIN
TRN_1000532,PRD_03,264000,1/7/2022,EMP_11,STORE
TRN_1000533,PRD_08,26400,1/7/2022,EMP_31,STORE
TRN_1000534,PRD_09,33000,1/7/2022,EMP_31,CABIN
TRN_1000535,PRD_11,3780,1/7/2022,EMP_02,STORE
TRN_1000536,PRD_02,198000,1/7/2022,EMP_13,CABIN
TRN_1000537,PRD_15,19800,1/7/2022,EMP_11,STORE
TRN_1000538,PRD_01,132000,1/7/2022,EMP_12,CABIN
TRN_1000539,PRD_02,198000,1/7/2022,EMP_12,STORE
TRN_1000540,PRD_03,264000,1/7/2022,EMP_12,CABIN
TRN_1000541,PRD_04,66000,1/7/2022,EMP_12,STORE
TRN_1000542,PRD_05,132000,1/7/2022,EMP_12,CABIN
TRN_1000543,PRD_07,18900,1/7/2022,EMP_23,CABIN
TRN_1000544,PRD_13,6600,1/7/2022,EMP_33,STORE
TRN_1000545,PRD_14,2520,1/7/2022,EMP_33,CABIN
TRN_1000546,PRD_14,2520,1/7/2022,EMP_23,CABIN
TRN_1000547,PRD_08,26400,1/8/2022,EMP_01,STORE
TRN_1000548,PRD_09,33000,1/8/2022,EMP_01,CABIN
TRN_1000549,PRD_10,6600,1/8/2022,EMP_01,STORE
TRN_1000550,PRD_11,3780,1/8/2022,EMP_01,CABIN
TRN_1000551,PRD_12,3780,1/8/2022,EMP_01,STORE
TRN_1000552,PRD_13,6600,1/8/2022,EMP_01,CABIN
TRN_1000553,PRD_15,19800,1/8/2022,EMP_12,CABIN
TRN_1000554,PRD_06,12600,1/8/2022,EMP_23,STORE
TRN_1000555,PRD_07,18900,1/8/2022,EMP_23,CABIN
TRN_1000556,PRD_05,132000,1/8/2022,EMP_22,STORE
TRN_1000557,PRD_06,12600,1/8/2022,EMP_22,CABIN
TRN_1000558,PRD_07,18900,1/8/2022,EMP_22,STORE
TRN_1000559,PRD_08,26400,1/8/2022,EMP_22,CABIN
TRN_1000560,PRD_09,33000,1/8/2022,EMP_22,STORE
TRN_1000561,PRD_10,6600,1/8/2022,EMP_22,CABIN
TRN_1000562,PRD_12,3780,1/8/2022,EMP_33,CABIN
TRN_1000563,PRD_03,264000,1/8/2022,EMP_11,CABIN
TRN_1000564,PRD_15,19800,1/8/2022,EMP_11,CABIN
TRN_1000565,PRD_01,132000,1/8/2022,EMP_12,STORE
TRN_1000566,PRD_02,198000,1/8/2022,EMP_12,CABIN
TRN_1000567,PRD_03,264000,1/8/2022,EMP_12,STORE
TRN_1000568,PRD_04,66000,1/8/2022,EMP_12,CABIN
TRN_1000569,PRD_06,12600,1/8/2022,EMP_23,CABIN
TRN_1000570,PRD_12,3780,1/8/2022,EMP_33,STORE
TRN_1000571,PRD_13,6600,1/8/2022,EMP_33,CABIN
TRN_1000572,PRD_11,3780,1/8/2022,EMP_32,STORE
TRN_1000573,PRD_01,132000,1/8/2022,EMP_13,CABIN
TRN_1000574,PRD_03,264000,1/8/2022,EMP_31,CABIN
TRN_1000575,PRD_09,33000,1/8/2022,EMP_01,CABIN
TRN_1000576,PRD_11,3780,1/8/2022,EMP_12,CABIN
TRN_1000577,PRD_08,26400,1/8/2022,EMP_33,STORE
TRN_1000578,PRD_09,33000,1/8/2022,EMP_33,CABIN
TRN_1000579,PRD_10,6600,1/8/2022,EMP_33,STORE
TRN_1000580,PRD_11,3780,1/8/2022,EMP_33,CABIN
TRN_1000581,PRD_12,3780,1/8/2022,EMP_33,STORE
TRN_1000582,PRD_13,6600,1/8/2022,EMP_33,CABIN
TRN_1000583,PRD_05,132000,1/8/2022,EMP_22,STORE
TRN_1000584,PRD_06,12600,1/8/2022,EMP_22,CABIN
TRN_1000585,PRD_03,264000,1/8/2022,EMP_23,CABIN
TRN_1000586,PRD_10,6600,1/8/2022,EMP_23,STORE
TRN_1000587,PRD_11,3780,1/8/2022,EMP_23,CABIN
TRN_1000588,PRD_12,3780,1/8/2022,EMP_23,STORE
TRN_1000589,PRD_13,6600,1/8/2022,EMP_23,CABIN
TRN_1000590,PRD_14,2520,1/8/2022,EMP_23,STORE
TRN_1000591,PRD_15,19800,1/8/2022,EMP_23,CABIN
TRN_1000592,PRD_02,198000,1/8/2022,EMP_02,STORE
TRN_1000593,PRD_08,26400,1/8/2022,EMP_12,CABIN
TRN_1000594,PRD_06,12600,1/8/2022,EMP_11,STORE
TRN_1000595,PRD_07,18900,1/8/2022,EMP_11,CABIN
TRN_1000596,PRD_15,19800,1/8/2022,EMP_33,CABIN
TRN_1000597,PRD_01,132000,1/8/2022,EMP_01,CABIN
TRN_1000598,PRD_02,198000,1/8/2022,EMP_01,STORE
TRN_1000599,PRD_03,264000,1/8/2022,EMP_01,CABIN
TRN_1000600,PRD_05,132000,1/8/2022,EMP_12,CABIN
TRN_1000601,PRD_11,3780,1/8/2022,EMP_22,STORE
TRN_1000602,PRD_12,3780,1/8/2022,EMP_22,CABIN
TRN_1000603,PRD_09,33000,1/8/2022,EMP_23,CABIN
TRN_1000604,PRD_10,6600,1/8/2022,EMP_23,STORE
TRN_1000605,PRD_11,3780,1/8/2022,EMP_23,CABIN
TRN_1000606,PRD_12,3780,1/8/2022,EMP_23,STORE
TRN_1000607,PRD_13,6600,1/8/2022,EMP_23,CABIN
TRN_1000608,PRD_15,19800,1/8/2022,EMP_01,STORE
TRN_1000609,PRD_06,12600,1/8/2022,EMP_12,CABIN
TRN_1000610,PRD_04,66000,1/8/2022,EMP_11,STORE
TRN_1000611,PRD_09,33000,1/8/2022,EMP_31,STORE
TRN_1000612,PRD_10,6600,1/8/2022,EMP_31,CABIN
TRN_1000613,PRD_12,3780,1/8/2022,EMP_02,STORE
TRN_1000614,PRD_03,264000,1/8/2022,EMP_13,CABIN
TRN_1000615,PRD_01,132000,1/8/2022,EMP_12,STORE
TRN_1000616,PRD_02,198000,1/8/2022,EMP_12,CABIN
TRN_1000617,PRD_03,264000,1/8/2022,EMP_12,STORE
TRN_1000618,PRD_04,66000,1/8/2022,EMP_12,CABIN
TRN_1000619,PRD_05,132000,1/8/2022,EMP_12,STORE
TRN_1000620,PRD_06,12600,1/8/2022,EMP_12,CABIN
TRN_1000621,PRD_08,26400,1/8/2022,EMP_23,CABIN
TRN_1000622,PRD_14,2520,1/8/2022,EMP_33,STORE
TRN_1000623,PRD_15,19800,1/8/2022,EMP_33,CABIN
TRN_1000624,PRD_15,19800,1/8/2022,EMP_23,CABIN
TRN_1000625,PRD_09,33000,1/9/2022,EMP_01,STORE
TRN_1000626,PRD_10,6600,1/9/2022,EMP_01,CABIN
TRN_1000627,PRD_11,3780,1/9/2022,EMP_01,STORE
TRN_1000628,PRD_12,3780,1/9/2022,EMP_01,CABIN
TRN_1000629,PRD_13,6600,1/9/2022,EMP_01,STORE
TRN_1000630,PRD_14,2520,1/9/2022,EMP_01,CABIN
TRN_1000631,PRD_01,132000,1/9/2022,EMP_13,CABIN
TRN_1000632,PRD_07,18900,1/9/2022,EMP_23,STORE
TRN_1000633,PRD_08,26400,1/9/2022,EMP_23,CABIN
TRN_1000634,PRD_06,12600,1/9/2022,EMP_22,STORE
TRN_1000635,PRD_07,18900,1/9/2022,EMP_22,CABIN
TRN_1000636,PRD_08,26400,1/9/2022,EMP_22,STORE
TRN_1000637,PRD_09,33000,1/9/2022,EMP_22,CABIN
TRN_1000638,PRD_10,6600,1/9/2022,EMP_22,STORE
TRN_1000639,PRD_11,3780,1/9/2022,EMP_22,CABIN
TRN_1000640,PRD_13,6600,1/9/2022,EMP_33,CABIN
TRN_1000641,PRD_04,66000,1/9/2022,EMP_11,CABIN
TRN_1000642,PRD_01,132000,1/9/2022,EMP_12,CABIN
TRN_1000643,PRD_02,198000,1/9/2022,EMP_12,STORE
TRN_1000644,PRD_03,264000,1/9/2022,EMP_12,CABIN
TRN_1000645,PRD_04,66000,1/9/2022,EMP_12,STORE
TRN_1000646,PRD_05,132000,1/9/2022,EMP_12,CABIN
TRN_1000647,PRD_07,18900,1/9/2022,EMP_23,CABIN
TRN_1000648,PRD_13,6600,1/9/2022,EMP_33,STORE
TRN_1000649,PRD_14,2520,1/9/2022,EMP_33,CABIN
TRN_1000650,PRD_12,3780,1/9/2022,EMP_32,STORE
TRN_1000651,PRD_02,198000,1/9/2022,EMP_13,CABIN
TRN_1000652,PRD_04,66000,1/9/2022,EMP_31,CABIN
TRN_1000653,PRD_10,6600,1/9/2022,EMP_01,CABIN
TRN_1000654,PRD_12,3780,1/9/2022,EMP_12,CABIN
TRN_1000655,PRD_09,33000,1/9/2022,EMP_33,STORE
TRN_1000656,PRD_10,6600,1/9/2022,EMP_33,CABIN
TRN_1000657,PRD_11,3780,1/9/2022,EMP_33,STORE
TRN_1000658,PRD_12,3780,1/9/2022,EMP_33,CABIN
TRN_1000659,PRD_13,6600,1/9/2022,EMP_33,STORE
TRN_1000660,PRD_14,2520,1/9/2022,EMP_33,CABIN
TRN_1000661,PRD_06,12600,1/9/2022,EMP_22,STORE
TRN_1000662,PRD_07,18900,1/9/2022,EMP_22,CABIN
TRN_1000663,PRD_04,66000,1/9/2022,EMP_23,CABIN
TRN_1000664,PRD_11,3780,1/9/2022,EMP_23,STORE
TRN_1000665,PRD_12,3780,1/9/2022,EMP_23,CABIN
TRN_1000666,PRD_13,6600,1/9/2022,EMP_23,STORE
TRN_1000667,PRD_14,2520,1/9/2022,EMP_23,CABIN
TRN_1000668,PRD_15,19800,1/9/2022,EMP_23,STORE
TRN_1000669,PRD_01,132000,1/9/2022,EMP_31,CABIN
TRN_1000670,PRD_03,264000,1/9/2022,EMP_02,STORE
TRN_1000671,PRD_09,33000,1/9/2022,EMP_12,CABIN
TRN_1000672,PRD_07,18900,1/9/2022,EMP_11,STORE
TRN_1000673,PRD_08,26400,1/9/2022,EMP_11,CABIN
TRN_1000674,PRD_01,132000,1/9/2022,EMP_01,STORE
TRN_1000675,PRD_02,198000,1/9/2022,EMP_01,CABIN
TRN_1000676,PRD_03,264000,1/9/2022,EMP_01,STORE
TRN_1000677,PRD_04,66000,1/9/2022,EMP_01,CABIN
TRN_1000678,PRD_06,12600,1/9/2022,EMP_12,CABIN
TRN_1000679,PRD_12,3780,1/9/2022,EMP_22,STORE
TRN_1000680,PRD_13,6600,1/9/2022,EMP_22,CABIN
TRN_1000681,PRD_10,6600,1/9/2022,EMP_23,CABIN
TRN_1000682,PRD_11,3780,1/9/2022,EMP_23,STORE
TRN_1000683,PRD_12,3780,1/9/2022,EMP_23,CABIN
TRN_1000684,PRD_13,6600,1/9/2022,EMP_23,STORE
TRN_1000685,PRD_14,2520,1/9/2022,EMP_23,CABIN
TRN_1000686,PRD_01,132000,1/9/2022,EMP_02,STORE
TRN_1000687,PRD_07,18900,1/9/2022,EMP_12,CABIN
TRN_1000688,PRD_05,132000,1/9/2022,EMP_11,STORE
TRN_1000689,PRD_10,6600,1/9/2022,EMP_31,STORE
TRN_1000690,PRD_11,3780,1/9/2022,EMP_31,CABIN
TRN_1000691,PRD_13,6600,1/9/2022,EMP_02,STORE
TRN_1000692,PRD_04,66000,1/9/2022,EMP_13,CABIN
TRN_1000693,PRD_02,198000,1/9/2022,EMP_12,STORE
TRN_1000694,PRD_03,264000,1/9/2022,EMP_12,CABIN
TRN_1000695,PRD_04,66000,1/9/2022,EMP_12,STORE
TRN_1000696,PRD_05,132000,1/9/2022,EMP_12,CABIN
TRN_1000697,PRD_06,12600,1/9/2022,EMP_12,STORE
TRN_1000698,PRD_07,18900,1/9/2022,EMP_12,CABIN
TRN_1000699,PRD_09,33000,1/9/2022,EMP_23,CABIN
TRN_1000700,PRD_15,19800,1/9/2022,EMP_33,STORE
TRN_1000701,PRD_02,198000,1/9/2022,EMP_12,CABIN
TRN_1000702,PRD_01,132000,1/9/2022,EMP_31,CABIN
TRN_1000703,PRD_10,6600,1/10/2022,EMP_01,STORE
TRN_1000704,PRD_11,3780,1/10/2022,EMP_01,CABIN
TRN_1000705,PRD_12,3780,1/10/2022,EMP_01,STORE
TRN_1000706,PRD_13,6600,1/10/2022,EMP_01,CABIN
TRN_1000707,PRD_14,2520,1/10/2022,EMP_01,STORE
TRN_1000708,PRD_15,19800,1/10/2022,EMP_01,CABIN
TRN_1000709,PRD_02,198000,1/10/2022,EMP_13,CABIN
TRN_1000710,PRD_08,26400,1/10/2022,EMP_23,STORE
TRN_1000711,PRD_09,33000,1/10/2022,EMP_23,CABIN
TRN_1000712,PRD_07,18900,1/10/2022,EMP_22,STORE
TRN_1000713,PRD_08,26400,1/10/2022,EMP_22,CABIN
TRN_1000714,PRD_09,33000,1/10/2022,EMP_22,STORE
TRN_1000715,PRD_10,6600,1/10/2022,EMP_22,CABIN
TRN_1000716,PRD_11,3780,1/10/2022,EMP_22,STORE
TRN_1000717,PRD_12,3780,1/10/2022,EMP_22,CABIN
TRN_1000718,PRD_14,2520,1/10/2022,EMP_33,CABIN
TRN_1000719,PRD_05,132000,1/10/2022,EMP_11,CABIN
TRN_1000720,PRD_02,198000,1/10/2022,EMP_12,CABIN
TRN_1000721,PRD_03,264000,1/10/2022,EMP_12,STORE
TRN_1000722,PRD_04,66000,1/10/2022,EMP_12,CABIN
TRN_1000723,PRD_05,132000,1/10/2022,EMP_12,STORE
TRN_1000724,PRD_06,12600,1/10/2022,EMP_12,CABIN
TRN_1000725,PRD_08,26400,1/10/2022,EMP_23,CABIN
TRN_1000726,PRD_14,2520,1/10/2022,EMP_33,STORE
TRN_1000727,PRD_15,19800,1/10/2022,EMP_33,CABIN
TRN_1000728,PRD_13,6600,1/10/2022,EMP_32,STORE
TRN_1000729,PRD_03,264000,1/10/2022,EMP_13,CABIN
TRN_1000730,PRD_05,132000,1/10/2022,EMP_31,CABIN
TRN_1000731,PRD_11,3780,1/10/2022,EMP_01,CABIN
TRN_1000732,PRD_13,6600,1/10/2022,EMP_12,CABIN
TRN_1000733,PRD_10,6600,1/10/2022,EMP_33,STORE
TRN_1000734,PRD_11,3780,1/10/2022,EMP_33,CABIN
TRN_1000735,PRD_12,3780,1/10/2022,EMP_33,STORE
TRN_1000736,PRD_13,6600,1/10/2022,EMP_33,CABIN
TRN_1000737,PRD_14,2520,1/10/2022,EMP_33,STORE
TRN_1000738,PRD_15,19800,1/10/2022,EMP_33,CABIN
TRN_1000739,PRD_07,18900,1/10/2022,EMP_22,STORE
TRN_1000740,PRD_08,26400,1/10/2022,EMP_22,CABIN
TRN_1000741,PRD_05,132000,1/10/2022,EMP_23,CABIN
TRN_1000742,PRD_12,3780,1/10/2022,EMP_23,STORE
TRN_1000743,PRD_13,6600,1/10/2022,EMP_23,CABIN
TRN_1000744,PRD_14,2520,1/10/2022,EMP_23,STORE
TRN_1000745,PRD_15,19800,1/10/2022,EMP_23,CABIN
TRN_1000746,PRD_01,132000,1/10/2022,EMP_31,STORE
TRN_1000747,PRD_02,198000,1/10/2022,EMP_31,CABIN
TRN_1000748,PRD_04,66000,1/10/2022,EMP_02,STORE
TRN_1000749,PRD_10,6600,1/10/2022,EMP_12,CABIN
TRN_1000750,PRD_08,26400,1/10/2022,EMP_11,STORE
TRN_1000751,PRD_09,33000,1/10/2022,EMP_11,CABIN
TRN_1000752,PRD_02,198000,1/10/2022,EMP_01,STORE
TRN_1000753,PRD_03,264000,1/10/2022,EMP_01,CABIN
TRN_1000754,PRD_04,66000,1/10/2022,EMP_01,STORE
TRN_1000755,PRD_05,132000,1/10/2022,EMP_01,CABIN
TRN_1000756,PRD_07,18900,1/10/2022,EMP_12,CABIN
TRN_1000757,PRD_13,6600,1/10/2022,EMP_22,STORE
TRN_1000758,PRD_14,2520,1/10/2022,EMP_22,CABIN
TRN_1000759,PRD_11,3780,1/10/2022,EMP_23,CABIN
TRN_1000760,PRD_12,3780,1/10/2022,EMP_23,STORE
TRN_1000761,PRD_13,6600,1/10/2022,EMP_23,CABIN
TRN_1000762,PRD_14,2520,1/10/2022,EMP_23,STORE
TRN_1000763,PRD_15,19800,1/10/2022,EMP_23,CABIN
TRN_1000764,PRD_02,198000,1/10/2022,EMP_02,STORE
TRN_1000765,PRD_08,26400,1/10/2022,EMP_12,CABIN
TRN_1000766,PRD_06,12600,1/10/2022,EMP_11,STORE
TRN_1000767,PRD_11,3780,1/10/2022,EMP_31,STORE
TRN_1000768,PRD_12,3780,1/10/2022,EMP_31,CABIN
TRN_1000769,PRD_04,66000,1/10/2022,EMP_13,STORE
TRN_1000770,PRD_05,132000,1/10/2022,EMP_13,CABIN
TRN_1000771,PRD_03,264000,1/10/2022,EMP_12,STORE
TRN_1000772,PRD_04,66000,1/10/2022,EMP_12,CABIN
TRN_1000773,PRD_05,132000,1/10/2022,EMP_12,STORE
TRN_1000774,PRD_06,12600,1/10/2022,EMP_12,CABIN
TRN_1000775,PRD_07,18900,1/10/2022,EMP_12,STORE
TRN_1000776,PRD_08,26400,1/10/2022,EMP_12,CABIN
TRN_1000777,PRD_10,6600,1/10/2022,EMP_23,CABIN
TRN_1000778,PRD_01,132000,1/10/2022,EMP_01,CABIN
TRN_1000779,PRD_03,264000,1/10/2022,EMP_12,CABIN
TRN_1000780,PRD_02,198000,1/10/2022,EMP_31,CABIN
TRN_1000781,PRD_11,3780,1/11/2022,EMP_01,STORE
TRN_1000782,PRD_12,3780,1/11/2022,EMP_01,CABIN
TRN_1000783,PRD_13,6600,1/11/2022,EMP_01,STORE
TRN_1000784,PRD_14,2520,1/11/2022,EMP_01,CABIN
TRN_1000785,PRD_15,19800,1/11/2022,EMP_01,STORE
TRN_1000786,PRD_01,132000,1/11/2022,EMP_02,CABIN
TRN_1000787,PRD_03,264000,1/11/2022,EMP_13,CABIN
TRN_1000788,PRD_09,33000,1/11/2022,EMP_23,STORE
TRN_1000789,PRD_10,6600,1/11/2022,EMP_23,CABIN
TRN_1000790,PRD_08,26400,1/11/2022,EMP_22,STORE
TRN_1000791,PRD_09,33000,1/11/2022,EMP_22,CABIN
TRN_1000792,PRD_10,6600,1/11/2022,EMP_22,STORE
TRN_1000793,PRD_11,3780,1/11/2022,EMP_22,CABIN
TRN_1000794,PRD_12,3780,1/11/2022,EMP_22,STORE
TRN_1000795,PRD_13,6600,1/11/2022,EMP_22,CABIN
TRN_1000796,PRD_15,19800,1/11/2022,EMP_33,CABIN
TRN_1000797,PRD_06,12600,1/11/2022,EMP_11,CABIN
TRN_1000798,PRD_03,264000,1/11/2022,EMP_12,CABIN
TRN_1000799,PRD_04,66000,1/11/2022,EMP_12,STORE
TRN_1000800,PRD_05,132000,1/11/2022,EMP_12,CABIN
TRN_1000801,PRD_06,12600,1/11/2022,EMP_12,STORE
TRN_1000802,PRD_07,18900,1/11/2022,EMP_12,CABIN
TRN_1000803,PRD_09,33000,1/11/2022,EMP_23,CABIN
